,ensemble_member,time,x,y,lat,lon,cluster,distance,weight,region
6491,0,2000-02-26 00:00:00,57514.59375,-189330.609375,61.29322852666647,16.07643324874589,2,0.784100077813699,285,SE2
6492,0,2000-02-26 00:00:00,57514.59375,-179330.609375,61.3831109102643,16.079575055406686,2,0.701070094092548,285,SE2
6493,0,2000-02-26 00:00:00,57514.59375,-169330.609375,61.4729970956931,16.08273525411994,2,0.6199578704334553,285,SE2
6494,0,2000-02-26 00:00:00,57514.59375,-159330.609375,61.562886872246544,16.085914006844227,2,0.5416279871083731,285,SE2
6495,0,2000-02-26 00:00:00,57514.59375,-149330.609375,61.65278002858305,16.08911147744513,2,0.4674836557051267,285,SE2
6496,0,2000-02-26 00:00:00,57514.59375,-139330.609375,61.742676352722796,16.092327831723374,2,0.39986277156558675,285,SE2
6497,0,2000-02-26 00:00:00,57514.59375,-129330.609375,61.832575632044964,16.09556323744349,2,0.3426524943537615,285,SE2
6498,0,2000-02-26 00:00:00,57514.59375,-119330.609375,61.92247765328458,16.09881786436296,2,0.30183498910141915,285,SE2
6499,0,2000-02-26 00:00:00,57514.59375,-109330.609375,62.0123822025296,16.10209188426191,2,0.2845573393625454,285,SE2
6500,0,2000-02-26 00:00:00,57514.59375,-99330.609375,62.10228906521783,16.105385470973314,2,0.2949879604118564,285,SE2
6501,0,2000-02-26 00:00:00,57514.59375,-89330.609375,62.192198026133795,16.108698800413748,2,0.3305160702886192,285,SE2
6502,0,2000-02-26 00:00:00,57514.59375,-79330.609375,62.282108869405576,16.1120320506147,2,0.3842435656536474,285,SE2
6503,0,2000-02-26 00:00:00,57514.59375,-69330.609375,62.3720213785016,16.11538540175445,2,0.4496952219703894,285,SE2
6504,0,2000-02-26 00:00:00,57514.59375,-59330.609375,62.46193533622743,16.118759036190504,2,0.5224843614989771,285,SE2
6505,0,2000-02-26 00:00:00,57514.59375,-49330.609375,62.5518505247224,16.12215313849267,2,0.5999469339891133,285,SE2
6506,0,2000-02-26 00:00:00,57514.59375,-39330.609375,62.64176672545632,16.12556789547668,2,0.6804893445498463,285,SE2
6507,0,2000-02-26 00:00:00,57514.59375,-29330.607421875,62.731683736787936,16.129003496911526,2,0.7631374470882751,285,SE2
6660,0,2000-02-26 00:00:00,67514.59375,-189330.609375,61.29159305637303,16.263546924963947,2,0.7321829949662529,285,SE2
6661,0,2000-02-26 00:00:00,67514.59375,-179330.609375,61.38147059451799,16.267234602464903,2,0.6430672518355792,285,SE2
6662,0,2000-02-26 00:00:00,67514.59375,-169330.609375,61.471351909973386,16.270943865225643,2,0.5542139426430222,285,SE2
6663,0,2000-02-26 00:00:00,67514.59375,-159330.609375,61.561236791828506,16.2746749032966,2,0.46577614282951907,285,SE2
6664,0,2000-02-26 00:00:00,67514.59375,-149330.609375,61.651125028535134,16.278427908965593,2,0.3780489067693033,285,SE2
6665,0,2000-02-26 00:00:00,67514.59375,-139330.609375,61.74101640790433,16.282203076790832,2,0.29167817064501317,285,SE2
6666,0,2000-02-26 00:00:00,67514.59375,-129330.609375,61.83091071710378,16.286000603634516,2,0.20836311624232526,285,SE2
6667,0,2000-02-26 00:00:00,67514.59375,-119330.609375,61.920807742654475,16.28982068869704,2,0.13394090297232192,285,SE2
6668,0,2000-02-26 00:00:00,67514.59375,-109330.609375,62.01070727042797,16.29366353355182,2,0.09302167979323879,285,SE2
6669,0,2000-02-26 00:00:00,67514.59375,-99330.609375,62.10060908564304,16.297529342180688,2,0.12472205540700858,285,SE2
6670,0,2000-02-26 00:00:00,67514.59375,-89330.609375,62.190512972862656,16.30141832101004,2,0.19659474830427848,285,SE2
6671,0,2000-02-26 00:00:00,67514.59375,-79330.609375,62.28041871599071,16.30533067894747,2,0.27917065339726155,285,SE2
6672,0,2000-02-26 00:00:00,67514.59375,-69330.609375,62.37032609826886,16.30926662741924,2,0.3652632332283845,285,SE2
6673,0,2000-02-26 00:00:00,67514.59375,-59330.609375,62.46023490227315,16.313226380408288,2,0.4528726511295012,285,SE2
6674,0,2000-02-26 00:00:00,67514.59375,-49330.609375,62.55014490991073,16.31721015449301,2,0.5412638430490306,285,SE2
6675,0,2000-02-26 00:00:00,67514.59375,-39330.609375,62.64005590241635,16.321218168886734,2,0.6301086248371595,285,SE2
6676,0,2000-02-26 00:00:00,67514.59375,-29330.607421875,62.729967677910004,16.325250646267882,2,0.7192394800058041,285,SE2
6829,0,2000-02-26 00:00:00,77514.59375,-189330.609375,61.28969608208745,16.450639204129892,2,0.7264812597046493,285,SE2
6830,0,2000-02-26 00:00:00,77514.59375,-179330.609375,61.379568000567815,16.454872564630815,2,0.6374470473332106,285,SE2
6831,0,2000-02-26 00:00:00,77514.59375,-169330.609375,61.46944366792552,16.459130701394,2,0.5487182653624018,285,SE2
6832,0,2000-02-26 00:00:00,77514.59375,-159330.609375,61.559322873013,16.463413832529312,2,0.4604746358820744,285,SE2
6833,0,2000-02-26 00:00:00,77514.59375,-149330.609375,61.64920540404234,16.467722178713792,2,0.37306426384873426,285,SE2
6834,0,2000-02-26 00:00:00,77514.59375,-139330.609375,61.73909104858232,16.47205596322953,2,0.28725337055043504,285,SE2
6835,0,2000-02-26 00:00:00,77514.59375,-129330.609375,61.828979593555225,16.476415412002183,2,0.20506587196313517,285,SE2
6836,0,2000-02-26 00:00:00,77514.59375,-119330.609375,61.9188708252342,16.48080075364027,2,0.13338591693587792,285,SE2
6837,0,2000-02-26 00:00:00,77514.59375,-109330.609375,62.00876452923976,16.485212219475027,2,0.09867142343641047,285,SE2
6838,0,2000-02-26 00:00:00,77514.59375,-99330.609375,62.098660490536794,16.48965004360112,2,0.13374150154149386,285,SE2
6839,0,2000-02-26 00:00:00,77514.59375,-89330.609375,62.18855849343147,16.49411446291799,2,0.2055381128575989,285,SE2
6840,0,2000-02-26 00:00:00,77514.59375,-79330.609375,62.27845832156782,16.49860571717201,2,0.28777627106007747,285,SE2
6841,0,2000-02-26 00:00:00,77514.59375,-69330.609375,62.36835975792454,16.50312404899931,2,0.3736257464129282,285,SE2
6842,0,2000-02-26 00:00:00,77514.59375,-59330.609375,62.45826258481165,16.507669703969526,2,0.4610752994078168,285,SE2
6843,0,2000-02-26 00:00:00,77514.59375,-49330.609375,62.54816658386704,16.512242930630187,2,0.5493625454665404,285,SE2
6844,0,2000-02-26 00:00:00,77514.59375,-39330.609375,62.63807153605318,16.516843980552018,2,0.6381408175113018,285,SE2
6845,0,2000-02-26 00:00:00,77514.59375,-29330.607421875,62.72797723921322,16.521473109281914,2,0.7272310387917269,285,SE2
6998,0,2000-02-26 00:00:00,87514.59375,-189330.609375,61.28753765273851,16.63770692302905,2,0.7680100764268044,285,SE2
6999,0,2000-02-26 00:00:00,87514.59375,-179330.609375,61.37740317773317,16.642485750956116,2,0.6854823249743354,285,SE2
7000,0,2000-02-26 00:00:00,87514.59375,-169330.609375,61.467272419263885,16.64729254361807,2,0.6050953442628179,285,SE2
7001,0,2000-02-26 00:00:00,87514.59375,-159330.609375,61.557145165913724,16.65212754714701,2,0.5278311140945807,285,SE2
7002,0,2000-02-26 00:00:00,87514.59375,-149330.609375,61.647021205622224,16.656991010571318,2,0.4552855636048762,285,SE2
7003,0,2000-02-26 00:00:00,87514.59375,-139330.609375,61.73690032568255,16.661883185858414,2,0.39010385348347404,285,SE2
7004,0,2000-02-26 00:00:00,87514.59375,-129330.609375,61.826782312738246,16.666804327958207,2,0.33659564411031645,285,SE2
7005,0,2000-02-26 00:00:00,87514.59375,-119330.609375,61.91666695278028,16.67175469484737,2,0.3010554230584089,285,SE2
7006,0,2000-02-26 00:00:00,87514.59375,-109330.609375,62.00655403114389,16.676734547574345,2,0.29016665909215306,285,SE2
7007,0,2000-02-26 00:00:00,87514.59375,-99330.609375,62.09644333250528,16.68174415030523,2,0.3065712163598986,285,SE2
7008,0,2000-02-26 00:00:00,87514.59375,-89330.609375,62.186334640878535,16.686783770370422,2,0.3464162360692913,285,SE2
7009,0,2000-02-26 00:00:00,87514.59375,-79330.609375,62.27622773961221,16.691853678312135,2,0.4028071811128504,285,SE2
7010,0,2000-02-26 00:00:00,87514.59375,-69330.609375,62.366122411386,16.696954147932768,2,0.46982556754150756,285,SE2
7011,0,2000-02-26 00:00:00,87514.59375,-59330.609375,62.45601843820742,16.70208545634416,2,0.5435561520579859,285,SE2
7012,0,2000-02-26 00:00:00,87514.59375,-49330.609375,62.54591560140832,16.70724788401771,2,0.6216163865273167,285,SE2
7013,0,2000-02-26 00:00:00,87514.59375,-39330.609375,62.635813681641395,16.712441714835464,2,0.7025656391732075,285,SE2
7014,0,2000-02-26 00:00:00,87514.59375,-29330.607421875,62.72571247643497,16.717667237165788,2,0.7855121273291564,285,SE2
7168,0,2000-02-26 00:00:00,97514.59375,-179330.609375,61.374976182117884,16.83007097302222,2,0.7772708322243574,285,SE2
7169,0,2000-02-26 00:00:00,97514.59375,-169330.609375,61.46483822054146,16.835426175457858,2,0.7087109966875631,285,SE2
7170,0,2000-02-26 00:00:00,97514.59375,-159330.609375,61.55470372753782,16.840812802359153,2,0.6454654881481893,285,SE2
7171,0,2000-02-26 00:00:00,97514.59375,-149330.609375,61.64457249074125,16.846231131063117,2,0.5892507978218058,285,SE2
7172,0,2000-02-26 00:00:00,97514.59375,-139330.609375,61.73444429713601,16.851681442179032,2,0.5422608800916786,285,SE2
7173,0,2000-02-26 00:00:00,97514.59375,-129330.609375,61.8243189330534,16.85716401963681,2,0.5070698268077918,285,SE2
7174,0,2000-02-26 00:00:00,97514.59375,-119330.609375,61.91419618416833,16.862679150736227,2,0.4862491619923981,285,SE2
7175,0,2000-02-26 00:00:00,97514.59375,-109330.609375,62.004075835496366,16.868227126197112,2,0.4816689199239685,285,SE2
7176,0,2000-02-26 00:00:00,97514.59375,-99330.609375,62.09395767139034,16.873808240210312,2,0.4937839117250275,285,SE2
7177,0,2000-02-26 00:00:00,97514.59375,-89330.609375,62.18384147553709,16.87942279048967,2,0.5214341417502952,285,SE2
7178,0,2000-02-26 00:00:00,97514.59375,-79330.609375,62.27372703095411,16.88507107832489,2,0.5623347417174195,285,SE2
7179,0,2000-02-26 00:00:00,97514.59375,-69330.609375,62.363614119986245,16.890753408635376,2,0.6138445951119338,285,SE2
7180,0,2000-02-26 00:00:00,97514.59375,-59330.609375,62.45350252430211,16.896470090025044,2,0.6735355595857124,285,SE2
7181,0,2000-02-26 00:00:00,97514.59375,-49330.609375,62.54339202489059,16.90222143483812,2,0.7394303405319169,285,SE2
7339,0,2000-02-26 00:00:00,107514.59375,-159330.609375,61.5519986217793,17.029466356313968,2,0.7912422775048339,285,SE2
7340,0,2000-02-26 00:00:00,107514.59375,-149330.609375,61.64185932380797,17.035439269696386,2,0.7476219730429735,285,SE2
7341,0,2000-02-26 00:00:00,107514.59375,-139330.609375,61.73172302787176,17.041447432719426,2,0.7127963251225243,285,SE2
7342,0,2000-02-26 00:00:00,107514.59375,-129330.609375,61.821589519956035,17.04749115824373,2,0.6881044152215656,285,SE2
7343,0,2000-02-26 00:00:00,107514.59375,-119330.609375,61.911458585385894,17.05357076284211,2,0.6746622331804389,285,SE2
7344,0,2000-02-26 00:00:00,107514.59375,-109330.609375,62.00133000882304,17.059686566854705,2,0.6731463895434454,285,SE2
7345,0,2000-02-26 00:00:00,107514.59375,-99330.609375,62.09120357426218,17.065838894445193,2,0.6836384215472209,285,SE2
7346,0,2000-02-26 00:00:00,107514.59375,-89330.609375,62.18107906502796,17.07202807365798,2,0.7056049164604742,285,SE2
7347,0,2000-02-26 00:00:00,107514.59375,-79330.609375,62.2709562637714,17.078254436476435,2,0.7380238721467466,285,SE2
7348,0,2000-02-26 00:00:00,107514.59375,-69330.609375,62.36083495246649,17.08451831888216,2,0.7795940816706809,285,SE2
7533,0,2000-02-26 00:00:00,117514.59375,90669.390625,63.79571170558727,17.393659330497375,1,0.793940936646018,376,SE2
7534,0,2000-02-26 00:00:00,117514.59375,100669.390625,63.88557159286722,17.40126201741381,1,0.7523391743548661,376,SE2
7535,0,2000-02-26 00:00:00,117514.59375,110669.390625,63.97542886946786,17.408913130513454,1,0.7196418648433539,376,SE2
7536,0,2000-02-26 00:00:00,117514.59375,120669.390625,64.06528330325453,17.416613133740036,1,0.6971032621927412,376,SE2
7537,0,2000-02-26 00:00:00,117514.59375,130669.390625,64.15513466132747,17.424362496979793,1,0.6857258496348906,376,SE2
7538,0,2000-02-26 00:00:00,117514.59375,140669.390625,64.24498271001697,17.43216169615693,1,0.6860650870688236,376,SE2
7539,0,2000-02-26 00:00:00,117514.59375,150669.390625,64.33482721487843,17.440011213330823,1,0.698103757847123,376,SE2
7540,0,2000-02-26 00:00:00,117514.59375,160669.390625,64.42466794068716,17.447911536795193,1,0.7212560420628021,376,SE2
7541,0,2000-02-26 00:00:00,117514.59375,170669.390625,64.51450465143351,17.455863161179135,1,0.7544992477406973,376,SE2
7542,0,2000-02-26 00:00:00,117514.59375,180669.390625,64.60433711031742,17.463866587550154,1,0.7965706383318749,376,SE2
7700,0,2000-02-26 00:00:00,127514.59375,70669.390625,63.6125181364545,17.58079731610315,1,0.7459077464670435,376,SE2
7701,0,2000-02-26 00:00:00,127514.59375,80669.390625,63.70237167954738,17.588941368276437,1,0.6792743075047564,376,SE2
7702,0,2000-02-26 00:00:00,127514.59375,90669.390625,63.792223013995034,17.597136954420208,1,0.6186092882745701,376,SE2
7703,0,2000-02-26 00:00:00,127514.59375,100669.390625,63.88207190863614,17.60538456496352,1,0.5658364899673681,376,SE2
7704,0,2000-02-26 00:00:00,127514.59375,110669.390625,63.971918131547206,17.61368469657477,1,0.5233496668737548,376,SE2
7705,0,2000-02-26 00:00:00,127514.59375,120669.390625,64.06176145003755,17.622037852261144,1,0.4938116979355518,376,SE2
7706,0,2000-02-26 00:00:00,127514.59375,130669.390625,64.15160163064454,17.630444541470055,1,0.4796216093221398,376,SE2
7707,0,2000-02-26 00:00:00,127514.59375,140669.390625,64.24143843912853,17.63890528019243,1,0.4821369448426963,376,SE2
7708,0,2000-02-26 00:00:00,127514.59375,150669.390625,64.33127164046772,17.647420591068087,1,0.5011065569525056,376,SE2
7709,0,2000-02-26 00:00:00,127514.59375,160669.390625,64.4211009988531,17.655991003493114,1,0.534782536775172,376,SE2
7710,0,2000-02-26 00:00:00,127514.59375,170669.390625,64.5109262776832,17.6646170537293,1,0.5806116452088523,376,SE2
7711,0,2000-02-26 00:00:00,127514.59375,180669.390625,64.60074723955864,17.67329928501578,1,0.6359719578534665,376,SE2
7712,0,2000-02-26 00:00:00,127514.59375,190669.390625,64.6905636462769,17.682038247682787,1,0.6986011549110578,376,SE2
7713,0,2000-02-26 00:00:00,127514.59375,200669.390625,64.78037525882671,17.690834499267652,1,0.7667198677690374,376,SE2
7867,0,2000-02-26 00:00:00,137514.59375,50669.390625,63.429079270175706,17.765549898367823,1,0.7883910647379755,376,SE2
7868,0,2000-02-26 00:00:00,137514.59375,60669.390625,63.518924912469274,17.77422078218132,1,0.7044824559052904,376,SE2
7869,0,2000-02-26 00:00:00,137514.59375,70669.390625,63.608768742518905,17.782946174938672,1,0.6223276566391915,376,SE2
7870,0,2000-02-26 00:00:00,137514.59375,80669.390625,63.698610530101995,17.791726591936598,1,0.5427253144090841,376,SE2
7871,0,2000-02-26 00:00:00,137514.59375,90669.390625,63.78845004423592,17.800562554983326,1,0.4669842945490561,376,SE2
7872,0,2000-02-26 00:00:00,137514.59375,100669.390625,63.8782870531736,17.809454592501712,1,0.3973209382054526,376,SE2
7873,0,2000-02-26 00:00:00,137514.59375,110669.390625,63.96812132439828,17.818403239634254,1,0.3375217995319345,376,SE2
7874,0,2000-02-26 00:00:00,137514.59375,120669.390625,64.05795262461885,17.827409038350265,1,0.2936779497407408,376,SE2
7875,0,2000-02-26 00:00:00,137514.59375,130669.390625,64.14778071976451,17.83647253755494,1,0.2735734438865538,376,SE2
7876,0,2000-02-26 00:00:00,137514.59375,140669.390625,64.23760537498003,17.84559429320063,1,0.28232801514519734,376,SE2
7877,0,2000-02-26 00:00:00,137514.59375,150669.390625,64.32742635462024,17.85477486840022,1,0.31756532082931954,376,SE2
7878,0,2000-02-26 00:00:00,137514.59375,160669.390625,64.41724342224484,17.86401483354269,1,0.37183215367687833,376,SE2
7879,0,2000-02-26 00:00:00,137514.59375,170669.390625,64.50705634061313,17.873314766410967,1,0.4381142507548529,376,SE2
7880,0,2000-02-26 00:00:00,137514.59375,180669.390625,64.5968648716784,17.882675252302004,1,0.5117647873398852,376,SE2
7881,0,2000-02-26 00:00:00,137514.59375,190669.390625,64.68666877658258,17.892096884149286,1,0.5900313292955903,376,SE2
7882,0,2000-02-26 00:00:00,137514.59375,200669.390625,64.77646781565042,17.90158026264766,1,0.6713015867771407,376,SE2
7883,0,2000-02-26 00:00:00,137514.59375,210669.390625,64.86626174838382,17.911125996380687,1,0.7546058903757062,376,SE2
8036,0,2000-02-26 00:00:00,147514.59375,50669.390625,63.425072549491695,17.9663839151655,1,0.727521173567994,376,SE2
8037,0,2000-02-26 00:00:00,147514.59375,60669.390625,63.51490569131875,17.975682742874135,1,0.6376767315358017,376,SE2
8038,0,2000-02-26 00:00:00,147514.59375,70669.390625,63.604736952500545,17.985040010618796,1,0.54797491274263,376,SE2
8039,0,2000-02-26 00:00:00,147514.59375,80669.390625,63.694566102200405,17.994456270650325,1,0.4585019911754794,376,SE2
8040,0,2000-02-26 00:00:00,147514.59375,90669.390625,63.7843929088143,18.0039320821947,1,0.3694273501107023,376,SE2
8041,0,2000-02-26 00:00:00,147514.59375,100669.390625,63.87421713996581,18.013468011563468,1,0.2811336244282659,376,SE2
8042,0,2000-02-26 00:00:00,147514.59375,110669.390625,63.96403856250125,18.023064632266205,1,0.19469142907734616,376,SE2
8043,0,2000-02-26 00:00:00,147514.59375,120669.390625,64.05385694248446,18.032722525125184,1,0.1143871109438214,376,SE2
8044,0,2000-02-26 00:00:00,147514.59375,130669.390625,64.14367204519178,18.042442278392166,1,0.0676529348835629,376,SE2
8045,0,2000-02-26 00:00:00,147514.59375,140669.390625,64.23348363510671,18.052224487867555,1,0.11128344834914247,376,SE2
8046,0,2000-02-26 00:00:00,147514.59375,150669.390625,64.32329147591462,18.062069757021717,1,0.19106882965982422,376,SE2
8047,0,2000-02-26 00:00:00,147514.59375,160669.390625,64.41309533049736,18.071978697118748,1,0.27739560767668214,376,SE2
8048,0,2000-02-26 00:00:00,147514.59375,170669.390625,64.50289496092772,18.08195192734255,1,0.3656617451505182,376,SE2
8049,0,2000-02-26 00:00:00,147514.59375,180669.390625,64.59269012846393,18.09199007492548,1,0.4547408003485917,376,SE2
8050,0,2000-02-26 00:00:00,147514.59375,190669.390625,64.68248059354384,18.102093775279407,1,0.5442348839049249,376,SE2
8051,0,2000-02-26 00:00:00,147514.59375,200669.390625,64.77226611577929,18.11226367212936,1,0.63396915599135,376,SE2
8052,0,2000-02-26 00:00:00,147514.59375,210669.390625,64.86204645395007,18.122500417649878,1,0.7238550165321056,376,SE2
8205,0,2000-02-26 00:00:00,157514.59375,50669.390625,63.420785299966276,18.16716003843785,1,0.7197987295422772,376,SE2
8206,0,2000-02-26 00:00:00,157514.59375,60669.390625,63.510605069497096,18.177086264675328,1,0.6312837553200868,376,SE2
8207,0,2000-02-26 00:00:00,157514.59375,70669.390625,63.600422885245436,18.187074855174533,1,0.5433894703002332,376,SE2
8208,0,2000-02-26 00:00:00,157514.59375,80669.390625,63.69023851571856,18.197126399032065,1,0.45647783744010745,376,SE2
8209,0,2000-02-26 00:00:00,157514.59375,90669.390625,63.780051728648225,18.2072414927813,1,0.3712435592294175,376,SE2
8210,0,2000-02-26 00:00:00,157514.59375,100669.390625,63.86986229098573,18.217420740509983,1,0.28917852302366204,376,SE2
8211,0,2000-02-26 00:00:00,157514.59375,110669.390625,63.959669968896634,18.227664753980125,1,0.2139673979354405,376,SE2
8212,0,2000-02-26 00:00:00,157514.59375,120669.390625,64.04947452775563,18.23797415275012,1,0.1558778200407523,376,SE2
8213,0,2000-02-26 00:00:00,157514.59375,130669.390625,64.13927573214136,18.248349564299254,1,0.13847128786454146,376,SE2
8214,0,2000-02-26 00:00:00,157514.59375,140669.390625,64.22907334583084,18.25879162415459,1,0.17439525267976344,376,SE2
8215,0,2000-02-26 00:00:00,157514.59375,150669.390625,64.31886713179411,18.26930097602027,1,0.2408702456924176,376,SE2
8216,0,2000-02-26 00:00:00,157514.59375,160669.390625,64.4086568521887,18.27987827190935,1,0.3193601178649738,376,SE2
8217,0,2000-02-26 00:00:00,157514.59375,170669.390625,64.49844226835397,18.290524172278193,1,0.4029058468697028,376,SE2
8218,0,2000-02-26 00:00:00,157514.59375,180669.390625,64.58822314080534,18.301239346163424,1,0.48892462495270567,376,SE2
8219,0,2000-02-26 00:00:00,157514.59375,190669.390625,64.67799922922848,18.312024471321664,1,0.5763119015431533,376,SE2
8220,0,2000-02-26 00:00:00,157514.59375,200669.390625,64.76777029247346,18.32288023437185,1,0.6645294703193855,376,SE2
8221,0,2000-02-26 00:00:00,157514.59375,210669.390625,64.85753608854861,18.3338073309405,1,0.7532869133258833,376,SE2
8374,0,2000-02-26 00:00:00,167514.59375,50669.390625,63.416217646537454,18.367874380425032,1,0.7667889005620528,376,SE2
8375,0,2000-02-26 00:00:00,167514.59375,60669.390625,63.50602317301711,18.37842742343496,1,0.6869443961832217,376,SE2
8376,0,2000-02-26 00:00:00,167514.59375,70669.390625,63.59582666785406,18.38904674761133,1,0.6100917915182372,376,SE2
8377,0,2000-02-26 00:00:00,167514.59375,80669.390625,63.685627898857604,18.399732978781113,1,0.5375193869973856,376,SE2
8378,0,2000-02-26 00:00:00,167514.59375,90669.390625,63.7754266330529,18.410486750667427,1,0.4712128135152674,376,SE2
8379,0,2000-02-26 00:00:00,167514.59375,100669.390625,63.865222636675995,18.421308705014386,1,0.4141965798682292,376,SE2
8380,0,2000-02-26 00:00:00,167514.59375,110669.390625,63.95501567516825,18.432199491714265,1,0.370786226581414,376,SE2
8381,0,2000-02-26 00:00:00,167514.59375,120669.390625,64.04480551317131,18.443159768937143,1,0.3461441257972047,376,SE2
8382,0,2000-02-26 00:00:00,167514.59375,130669.390625,64.13459191452144,18.45419020326293,1,0.344328481442688,376,SE2
8383,0,2000-02-26 00:00:00,167514.59375,140669.390625,64.22437464224416,18.465291469816027,1,0.3656838780109473,376,SE2
8384,0,2000-02-26 00:00:00,167514.59375,150669.390625,64.31415345854856,18.476464252402554,1,0.4065792653868535,376,SE2
8385,0,2000-02-26 00:00:00,167514.59375,160669.390625,64.40392812482163,18.487709243650173,1,0.4618562419145314,376,SE2
8386,0,2000-02-26 00:00:00,167514.59375,170669.390625,64.49369840162251,18.49902714515068,1,0.5270115543829835,376,SE2
8387,0,2000-02-26 00:00:00,167514.59375,180669.390625,64.58346404867646,18.51041866760536,1,0.598831872981379,376,SE2
8388,0,2000-02-26 00:00:00,167514.59375,190669.390625,64.67322482486904,18.52188453097315,1,0.675195795899496,376,SE2
8389,0,2000-02-26 00:00:00,167514.59375,200669.390625,64.76298048824,18.53342546462173,1,0.7547272600910115,376,SE2
8544,0,2000-02-26 00:00:00,177514.59375,60669.390625,63.50116013605886,18.579702302323692,1,0.7916314981256732,376,SE2
8545,0,2000-02-26 00:00:00,177514.59375,70669.390625,63.590948435664,18.590951734370698,1,0.7287137157146737,376,SE2
8546,0,2000-02-26 00:00:00,177514.59375,80669.390625,63.68073438812654,18.602272019150394,1,0.672172466242657,376,SE2
8547,0,2000-02-26 00:00:00,177514.59375,90669.390625,63.77051775972293,18.613663827450868,1,0.6237477529530003,376,SE2
8548,0,2000-02-26 00:00:00,177514.59375,100669.390625,63.86029831593109,18.62512783854541,1,0.5854607698638434,376,SE2
8549,0,2000-02-26 00:00:00,177514.59375,110669.390625,63.9500758214251,18.636664740327,1,0.5594007943412758,376,SE2
8550,0,2000-02-26 00:00:00,177514.59375,120669.390625,64.03985004006962,18.64827522944526,1,0.5473209891971829,376,SE2
8551,0,2000-02-26 00:00:00,177514.59375,130669.390625,64.12962073491444,18.659960011446152,1,0.550146797460467,376,SE2
8552,0,2000-02-26 00:00:00,177514.59375,140669.390625,64.21938766818863,18.671719800914225,1,0.567659250170954,376,SE2
8553,0,2000-02-26 00:00:00,177514.59375,150669.390625,64.30915060129492,18.683555321617696,1,0.5985740198091427,376,SE2
8554,0,2000-02-26 00:00:00,177514.59375,160669.390625,64.39890929480386,18.69546730665627,1,0.6409578416047108,376,SE2
8555,0,2000-02-26 00:00:00,177514.59375,170669.390625,64.48866350844773,18.707456498611855,1,0.6927114968146354,376,SE2
8556,0,2000-02-26 00:00:00,177514.59375,180669.390625,64.57841300111464,18.71952364970221,1,0.7519052419082363,376,SE2
8716,0,2000-02-26 00:00:00,187514.59375,90669.390625,63.76532525471347,18.816768702876765,1,0.7992499357528294,376,SE2
8717,0,2000-02-26 00:00:00,187514.59375,100669.390625,63.85508947607824,18.828874082848767,1,0.7727606706776213,376,SE2
8718,0,2000-02-26 00:00:00,187514.59375,110669.390625,63.94485055628179,18.84105640308568,1,0.7563330501541828,376,SE2
8719,0,2000-02-26 00:00:00,187514.59375,120669.390625,64.0346082583684,18.853316398577114,1,0.7506313474302674,376,SE2
8720,0,2000-02-26 00:00:00,187514.59375,130669.390625,64.12436234455713,18.86565481369273,1,0.7559016413591397,376,SE2
8721,0,2000-02-26 00:00:00,187514.59375,140669.390625,64.21411257623613,18.878072402332204,1,0.7719224559762896,376,SE2
8722,0,2000-02-26 00:00:00,187514.59375,150669.390625,64.30385871395667,18.890569928078026,1,0.7980496950684298,376,SE2
2398,0,2000-02-26 00:00:00,-182485.40625,-559330.625,57.93683523210786,11.918773398970076,1,0.7795350843758734,593,SE3
2399,0,2000-02-26 00:00:00,-182485.40625,-549330.625,58.02633705561435,11.910667800451007,1,0.7354723600013263,593,SE3
2400,0,2000-02-26 00:00:00,-182485.40625,-539330.625,58.1158496145242,11.902519476698675,1,0.7002604656087515,593,SE3
2401,0,2000-02-26 00:00:00,-182485.40625,-529330.625,58.205372716681865,11.894328089272182,1,0.6752915657930685,593,SE3
2402,0,2000-02-26 00:00:00,-182485.40625,-519330.59375,58.29490644915264,11.886093270347526,1,0.661732399455567,593,SE3
2403,0,2000-02-26 00:00:00,-182485.40625,-509330.59375,58.384450059020125,11.877814725740507,1,0.6602925209671238,593,SE3
2404,0,2000-02-26 00:00:00,-182485.40625,-499330.59375,58.47400363213693,11.869492080457801,1,0.671055902024017,593,SE3
2405,0,2000-02-26 00:00:00,-182485.40625,-489330.59375,58.563566973986255,11.861124981445949,1,0.6934602898605375,593,SE3
2406,0,2000-02-26 00:00:00,-182485.40625,-479330.59375,58.65313988945538,11.852713071875904,1,0.7264348137407198,593,SE3
2407,0,2000-02-26 00:00:00,-182485.40625,-469330.59375,58.74272218283357,11.844255991092439,1,0.7686253285873497,593,SE3
2565,0,2000-02-26 00:00:00,-172485.40625,-579330.625,57.76201598685945,12.102590372067786,1,0.781211373072267,593,SE3
2566,0,2000-02-26 00:00:00,-172485.40625,-569330.625,57.85150716860271,12.095006932925642,1,0.7133106814545921,593,SE3
2567,0,2000-02-26 00:00:00,-172485.40625,-559330.625,57.941009519352185,12.087383720307205,1,0.6507616463076998,593,SE3
2568,0,2000-02-26 00:00:00,-172485.40625,-549330.625,58.03052284849653,12.079720420700975,1,0.595260644363214,593,SE3
2569,0,2000-02-26 00:00:00,-172485.40625,-539330.625,58.120046964845315,12.072016717294092,1,0.548957026758883,593,SE3
2570,0,2000-02-26 00:00:00,-172485.40625,-529330.625,58.2095816766271,12.064272289928784,1,0.5143486268429125,593,SE3
2571,0,2000-02-26 00:00:00,-172485.40625,-519330.59375,58.299127071331924,12.056486790664065,1,0.49390810109346683,593,SE3
