,SE1,SE2,SE3,SE4
2001-02-05 14:00:00+00:00,284.170048,372.00341,535.8403460000001,566.3981090000001
2001-02-05 15:00:00+00:00,304.257655,465.115433,606.975742,606.757103
2001-02-05 16:00:00+00:00,380.44579200000004,598.9049960000001,754.219292,604.9428419999999
2001-02-05 17:00:00+00:00,361.19757799999996,810.251713,823.457039,597.291574
2001-02-05 18:00:00+00:00,249.728266,978.244336,876.113733,575.774527
2001-02-05 19:00:00+00:00,208.885075,1107.0713600000001,819.40625,566.624935
2001-02-05 20:00:00+00:00,225.810047,1199.669922,819.965374,515.120085
2001-02-05 21:00:00+00:00,327.548633,1227.565758,914.9945379999999,427.459038
2001-02-05 22:00:00+00:00,370.073234,1158.001827,998.23303,376.652094
2001-02-05 23:00:00+00:00,365.712038,1108.4100970000002,1033.064717,322.33101500000004
2001-02-06 00:00:00+00:00,368.785615,1048.244478,991.428368,295.336297
2001-02-06 01:00:00+00:00,332.406816,930.537904,969.634132,261.039963
2001-02-06 02:00:00+00:00,280.144224,855.358762,896.458355,214.56581400000002
2001-02-06 03:00:00+00:00,235.73507800000002,831.012248,880.913235,174.671137
2001-02-06 04:00:00+00:00,194.643229,798.328215,802.724229,161.81005100000002
2001-02-06 05:00:00+00:00,114.361441,896.704798,741.765758,153.678078
2001-02-06 06:00:00+00:00,77.971663,1074.061161,692.501623,154.21901
2001-02-06 07:00:00+00:00,52.861983,1161.011688,656.974117,182.465215
2001-02-06 08:00:00+00:00,34.138169999999995,1174.5992039999999,586.580175,230.33639499999998
2001-02-06 09:00:00+00:00,26.7287,1187.247036,472.750878,300.81737699999996
2001-02-06 10:00:00+00:00,23.317592,1069.012429,361.647182,405.985012
2001-02-06 11:00:00+00:00,23.53062,825.1248499999999,299.813719,491.06713
2001-02-06 12:00:00+00:00,16.00695,619.412002,305.022426,589.1561509999999
2001-02-06 13:00:00+00:00,10.062940000000001,391.759815,413.620658,696.0436629999999
2001-02-06 14:00:00+00:00,14.281360000000001,286.696194,582.983366,776.499328
2001-02-06 15:00:00+00:00,22.92673,159.35078099999998,780.86018,799.701193
2001-02-06 16:00:00+00:00,21.18431,159.16150399999998,811.398208,787.7497070000001
2001-02-06 17:00:00+00:00,13.12291,199.544447,873.477891,791.4081580000001
2001-02-06 18:00:00+00:00,4.30032,368.114738,937.331461,763.284945
2001-02-06 19:00:00+00:00,11.107638000000001,616.466943,1003.460506,813.216899
2001-02-06 20:00:00+00:00,22.237493999999998,786.408854,999.40188,947.967924
2001-02-06 21:00:00+00:00,27.776970000000002,860.97132,1089.441112,1023.415254
2001-02-06 22:00:00+00:00,41.708492,889.885556,1201.87128,1113.530371
2001-02-06 23:00:00+00:00,40.240896,793.699259,1283.742736,1217.483774
2001-02-07 00:00:00+00:00,32.502678,765.459819,1318.670639,1235.63778
2001-02-07 01:00:00+00:00,45.264379999999996,717.885943,1341.946777,1288.507299
2001-02-07 02:00:00+00:00,58.402879999999996,648.490258,1355.2908049999999,1314.9033729999999
2001-02-07 03:00:00+00:00,57.22631,576.798144,1430.308393,1326.6804769999999
2001-02-07 04:00:00+00:00,47.848315,519.055234,1394.9857299999999,1347.884717
2001-02-07 05:00:00+00:00,46.361861,399.715069,1402.321627,1362.7051629999999
2001-02-07 06:00:00+00:00,63.413578,278.558994,1417.307246,1354.694511
2001-02-07 07:00:00+00:00,66.34584,225.135059,1419.210889,1352.953625
2001-02-07 08:00:00+00:00,75.54567,200.900122,1398.503212,1329.335815
2001-02-07 09:00:00+00:00,76.43939999999999,166.723949,1406.230034,1303.9979839999999
2001-02-07 10:00:00+00:00,89.82097,141.569481,1539.180868,1227.883956
2001-02-07 11:00:00+00:00,97.33139,130.012181,1616.195829,1147.39625
2001-02-07 12:00:00+00:00,98.336403,121.525246,1665.128444,1059.7857990000002
2001-02-07 13:00:00+00:00,80.582398,143.271176,1628.4304029999998,921.846235
2001-02-07 14:00:00+00:00,77.002461,154.48638,1578.713408,843.994549
2001-02-07 15:00:00+00:00,79.09047500000001,181.803693,1560.825213,795.090878
2001-02-07 16:00:00+00:00,87.814729,232.52601800000002,1475.36905,832.660892
2001-02-07 17:00:00+00:00,108.115382,291.153752,1465.3483449999999,933.329132
2001-02-07 18:00:00+00:00,115.305843,312.93151400000005,1387.1210959999999,1054.257011
2001-02-07 19:00:00+00:00,118.456854,304.157131,1423.654455,1152.218439
2001-02-07 20:00:00+00:00,103.197953,253.408737,1553.767721,1223.7491129999999
2001-02-07 21:00:00+00:00,86.523496,259.042208,1607.56034,1270.953033
2001-02-07 22:00:00+00:00,79.7373,236.76163200000002,1643.780223,1314.428013
2001-02-07 23:00:00+00:00,66.995676,249.80002100000002,1714.786264,1311.073671
2001-02-08 00:00:00+00:00,47.223295,240.610328,1712.493899,1297.346785
2001-02-08 01:00:00+00:00,25.827482,216.436194,1734.238224,1286.7344739999999
2001-02-08 02:00:00+00:00,30.22954,229.866019,1763.7138889999999,1295.945135
2001-02-08 03:00:00+00:00,23.726046999999998,242.310769,1758.834515,1267.816716
2001-02-08 04:00:00+00:00,10.809033,294.292146,1676.785273,1260.536778
2001-02-08 05:00:00+00:00,8.145012,362.71234100000004,1640.4060009999998,1248.051399
2001-02-08 06:00:00+00:00,5.777914,403.76264000000003,1666.373628,1243.6454350000001
2001-02-08 07:00:00+00:00,0.533566,423.450338,1635.5867190000001,1212.48621
2001-02-08 08:00:00+00:00,0.34389,430.081457,1602.50253,1165.513754
2001-02-08 09:00:00+00:00,1.4242000000000001,458.916174,1546.5065260000001,1139.595142
2001-02-08 10:00:00+00:00,4.477206,486.4392,1468.5109639999998,1099.71525
2001-02-08 11:00:00+00:00,8.74079,476.08674699999995,1401.088321,1043.999466
2001-02-08 12:00:00+00:00,17.38048,477.673632,1321.964554,1033.386063
2001-02-08 13:00:00+00:00,28.853900000000003,476.59169799999995,1254.704324,1028.150758
2001-02-08 14:00:00+00:00,41.15464,488.232102,1232.358205,1023.763854
2001-02-08 15:00:00+00:00,56.479822,520.78968,1253.682157,1070.742726
2001-02-08 16:00:00+00:00,78.97245,509.551645,1359.410102,1202.33832
2001-02-08 17:00:00+00:00,100.351096,484.23237800000004,1498.762336,1288.312476
2001-02-08 18:00:00+00:00,125.954992,460.711588,1582.962648,1393.1591440000002
2001-02-08 19:00:00+00:00,141.001002,473.247524,1605.3068289999999,1431.2220889999999
2001-02-08 20:00:00+00:00,141.4384,440.435549,1639.1496399999999,1445.61672
2001-02-08 21:00:00+00:00,149.84178400000002,432.05260999999996,1664.7947,1432.148067
2001-02-08 22:00:00+00:00,166.341341,385.191939,1669.004357,1436.401588
2001-02-08 23:00:00+00:00,169.727836,310.751334,1709.5713389999999,1430.638727
2001-02-09 00:00:00+00:00,166.766132,239.353128,1767.491623,1425.8251
2001-02-09 01:00:00+00:00,164.494251,199.244081,1820.817039,1402.1686000000002
2001-02-09 02:00:00+00:00,140.23326500000002,177.749341,1845.4818389999998,1372.0741070000001
2001-02-09 03:00:00+00:00,116.29714299999999,164.252167,1885.490477,1328.0374550000001
2001-02-09 04:00:00+00:00,101.00076,114.117662,1928.753552,1274.333105
2001-02-09 05:00:00+00:00,69.291008,95.63422800000001,1933.974649,1146.991873
2001-02-09 06:00:00+00:00,38.895253,87.151849,1944.03143,1101.266832
2001-02-09 07:00:00+00:00,17.275774000000002,86.152563,1963.284919,1063.30289
2001-02-09 08:00:00+00:00,10.18394,82.14025699999999,1959.560824,1041.781434
2001-02-09 09:00:00+00:00,3.483116,100.13787699999999,1943.9810120000002,1037.989704
2001-02-09 10:00:00+00:00,3.225664,102.97328,1954.814718,1013.726459
2001-02-09 11:00:00+00:00,2.589147,138.246299,1845.518871,869.335268
2001-02-09 12:00:00+00:00,1.1136700000000002,166.025737,1714.074178,715.648516
2001-02-09 13:00:00+00:00,2.0353,174.293813,1633.555796,513.039621
2001-02-09 14:00:00+00:00,3.932566,174.726842,1528.5630390000001,340.224772
2001-02-09 15:00:00+00:00,6.98209,211.014171,1358.161489,276.451301
2001-02-09 16:00:00+00:00,14.587647,239.191816,1078.045685,203.302389
2001-02-09 17:00:00+00:00,22.921199,265.07838799999996,921.5174910000001,161.573768
2001-02-09 18:00:00+00:00,27.886719,314.116062,773.8093839999999,149.08540299999999
2001-02-09 19:00:00+00:00,42.306962,375.055774,661.3379590000001,122.11017299999999
2001-02-09 20:00:00+00:00,66.07971,437.306096,575.6562879999999,112.942598
2001-02-09 21:00:00+00:00,70.35383,501.040888,471.112549,130.031844
2001-02-09 22:00:00+00:00,73.20136,584.047755,316.884493,119.038356
2001-02-09 23:00:00+00:00,105.76666,670.1495010000001,250.28080400000002,135.341472
2001-02-10 00:00:00+00:00,115.23025,651.4039270000001,211.899076,160.091227
2001-02-10 01:00:00+00:00,122.757196,828.959667,317.589408,177.767671
2001-02-10 02:00:00+00:00,164.419293,958.636347,498.882668,232.796955
2001-02-10 03:00:00+00:00,211.256041,985.405791,572.8644830000001,246.14983600000002
2001-02-10 04:00:00+00:00,254.67281899999998,1101.7065260000002,696.157805,265.814318
2001-02-10 05:00:00+00:00,309.598507,1208.404403,829.2393810000001,326.09465500000005
2001-02-10 06:00:00+00:00,309.11611200000004,1285.4603430000002,949.8947430000001,420.330444
2001-02-10 07:00:00+00:00,345.41337300000004,1414.981724,1190.295201,495.198478
2001-02-10 08:00:00+00:00,369.10242200000005,1463.7898519999999,1359.547598,551.758457
2001-02-10 09:00:00+00:00,357.711186,1522.418764,1423.692872,658.7181949999999
2001-02-10 10:00:00+00:00,372.13219699999996,1457.903426,1407.0558130000002,748.135671
2001-02-10 11:00:00+00:00,372.015707,1365.377064,1344.250581,789.102215
2001-02-10 12:00:00+00:00,352.291261,1269.496905,1241.4984399999998,872.754206
2001-02-10 13:00:00+00:00,350.018976,1343.663155,1193.690791,997.462178
2001-02-10 14:00:00+00:00,376.761726,1323.9542250000002,1195.483109,1070.218239
2001-02-10 15:00:00+00:00,413.896007,1445.535308,1286.387221,1048.605092
2001-02-10 16:00:00+00:00,426.281567,1540.227607,1391.7046710000002,997.409639
2001-02-10 17:00:00+00:00,518.8612,1707.212448,1562.2038659999998,1040.58594
2001-02-10 18:00:00+00:00,588.778367,1828.727364,1610.149605,1036.236296
2001-02-10 19:00:00+00:00,681.485461,1867.342441,1660.0711640000002,970.391844
2001-02-10 20:00:00+00:00,723.499397,1821.766265,1706.315503,881.9971439999999
2001-02-10 21:00:00+00:00,680.876971,1887.766818,1744.317061,873.616372
2001-02-10 22:00:00+00:00,672.4749899999999,1901.152628,1782.3354259999999,905.2424719999999
2001-02-10 23:00:00+00:00,636.439417,1815.269675,1718.9085360000001,933.9989320000001
2001-02-11 00:00:00+00:00,625.777819,1879.124066,1695.001565,925.509433
2001-02-11 01:00:00+00:00,638.628473,1879.04494,1683.578181,878.197452
2001-02-11 02:00:00+00:00,662.6543810000001,1888.620685,1610.076491,873.768948
2001-02-11 03:00:00+00:00,671.325372,1922.946086,1486.8813440000001,802.98563
2001-02-11 04:00:00+00:00,698.746378,1921.8667460000001,1398.3468870000002,766.191018
2001-02-11 05:00:00+00:00,694.445993,1867.955804,1362.0185660000002,720.631873
2001-02-11 06:00:00+00:00,714.057279,1843.31545,1281.611799,683.888314
2001-02-11 07:00:00+00:00,686.89837,1821.4951159999998,1243.254825,599.704998
2001-02-11 08:00:00+00:00,709.689517,1786.414921,1146.918706,478.650212
2001-02-11 09:00:00+00:00,697.269516,1597.3245149999998,1007.758787,348.84353999999996
2001-02-11 10:00:00+00:00,686.688262,1430.225074,838.595631,270.31675199999995
2001-02-11 11:00:00+00:00,652.347157,1250.651345,678.110052,266.117869
2001-02-11 12:00:00+00:00,627.957448,1124.1774380000002,687.811645,371.816564
2001-02-11 13:00:00+00:00,591.363511,1038.903134,779.802713,452.531538
2001-02-11 14:00:00+00:00,610.6774059999999,1091.351741,881.5934030000001,445.309283
2001-02-11 15:00:00+00:00,572.324861,1085.6718740000001,967.2361500000001,409.402175
2001-02-11 16:00:00+00:00,555.961504,980.943062,1120.988808,399.412648
2001-02-11 17:00:00+00:00,591.508553,981.6755089999999,1309.460701,460.864708
2001-02-11 18:00:00+00:00,567.52549,1049.114509,1546.185852,484.735569
2001-02-11 19:00:00+00:00,534.752036,958.140078,1726.779287,553.860007
2001-02-11 20:00:00+00:00,492.013772,880.041383,1744.831281,644.045351
2001-02-11 21:00:00+00:00,407.55066999999997,852.2909840000001,1836.1051699999998,725.3081430000001
2001-02-11 22:00:00+00:00,292.46931900000004,914.767355,1863.4004069999999,834.928486
2001-02-11 23:00:00+00:00,202.855617,981.065959,1893.735097,924.73131
2001-02-12 00:00:00+00:00,174.77195999999998,955.6249,1911.871259,1080.9069220000001
2001-02-12 01:00:00+00:00,119.59718,1014.370385,1938.156241,1200.193958
2001-02-12 02:00:00+00:00,36.609626,1161.977899,2052.6969240000003,1276.692138
2001-02-12 03:00:00+00:00,78.49574700000001,1309.266439,2171.167563,1313.381798
2001-02-12 04:00:00+00:00,156.815101,1454.90626,2186.8335669999997,1336.5639680000002
2001-02-12 05:00:00+00:00,221.969721,1594.964645,2121.806583,1344.4274369999998
2001-02-12 06:00:00+00:00,253.33949900000002,1675.724199,2108.091859,1314.639727
2001-02-12 07:00:00+00:00,244.60634299999998,1684.1018359999998,2036.954064,1316.412962
2001-02-12 08:00:00+00:00,263.656886,1628.6407649999999,1935.076098,1298.287947
2001-02-12 09:00:00+00:00,246.15222,1653.5055989999998,1833.731634,1258.357722
2001-02-12 10:00:00+00:00,180.874981,1699.092793,1730.094234,1265.168601
2001-02-12 11:00:00+00:00,139.60281,1725.6027350000002,1673.389591,1256.61755
2001-02-12 12:00:00+00:00,133.737491,1698.1549380000001,1612.792855,1169.15774
2001-02-12 13:00:00+00:00,138.085798,1727.349366,1568.375806,1027.94732
2001-02-12 14:00:00+00:00,138.582483,1701.672575,1597.291932,899.8336700000001
2001-02-12 15:00:00+00:00,111.728128,1635.666107,1622.358751,798.451055
2001-02-12 16:00:00+00:00,104.402093,1787.1258759999998,1639.327181,795.0545139999999
2001-02-12 17:00:00+00:00,129.076929,1818.192733,1506.5863570000001,782.865446
2001-02-12 18:00:00+00:00,162.456996,1802.822458,1551.071699,756.747183
2001-02-12 19:00:00+00:00,208.663766,1703.676315,1510.088605,756.867205
2001-02-12 20:00:00+00:00,237.49606400000002,1413.804595,1356.313612,734.7297169999999
2001-02-12 21:00:00+00:00,273.57374,1236.104541,1238.844501,730.7069449999999
2001-02-12 22:00:00+00:00,279.047729,920.3526360000001,1185.203626,638.3673249999999
2001-02-12 23:00:00+00:00,215.660459,785.494773,1250.84029,584.03385
2001-02-13 00:00:00+00:00,142.738471,958.5642439999999,1300.3915319999999,595.8648340000001
2001-02-13 01:00:00+00:00,74.997261,1129.546771,1254.120083,560.931482
2001-02-13 02:00:00+00:00,121.40051700000001,1293.523509,1211.8112139999998,542.9198540000001
2001-02-13 03:00:00+00:00,205.05312,1506.525006,1181.590388,492.222531
2001-02-13 04:00:00+00:00,452.315533,1583.112646,1368.751689,409.511438
2001-02-13 05:00:00+00:00,614.0399960000001,1562.565143,1443.2403330000002,331.150815
2001-02-13 06:00:00+00:00,670.695179,1586.704148,1498.406199,329.664525
2001-02-13 07:00:00+00:00,685.8178340000001,1634.997517,1579.433102,345.92015299999997
2001-02-13 08:00:00+00:00,700.119414,1754.552307,1646.884672,381.930097
2001-02-13 09:00:00+00:00,721.9255919999999,1754.854115,1668.078931,427.87784899999997
2001-02-13 10:00:00+00:00,729.405617,1810.9337,1727.571203,440.99928000000006
2001-02-13 11:00:00+00:00,744.514988,1847.79634,1768.8264920000001,464.15487800000005
2001-02-13 12:00:00+00:00,745.973166,1894.048256,1905.11423,524.999144
2001-02-13 13:00:00+00:00,739.488926,1847.370049,1985.649849,625.712207
2001-02-13 14:00:00+00:00,742.030681,1824.098561,2030.682151,713.932254
2001-02-13 15:00:00+00:00,741.627477,1853.785882,2025.187757,734.3768220000001
2001-02-13 16:00:00+00:00,767.695549,1881.706224,1974.2698770000002,720.107937
2001-02-13 17:00:00+00:00,730.665572,1820.2705090000002,1950.317255,699.481414
2001-02-13 18:00:00+00:00,721.148363,1760.3203019999999,1896.472989,688.696491
2001-02-13 19:00:00+00:00,691.187244,1791.20709,1870.131551,700.130669
2001-02-13 20:00:00+00:00,693.595693,1766.634164,1849.102639,677.11376
2001-02-13 21:00:00+00:00,721.4414250000001,1722.864676,1774.3591999999999,660.2632600000001
2001-02-13 22:00:00+00:00,699.832982,1701.722637,1697.0140840000001,681.320852
2001-02-13 23:00:00+00:00,708.335654,1701.347864,1539.661685,635.2437600000001
2001-02-14 00:00:00+00:00,729.638654,1703.8610589999998,1493.3881170000002,601.693422
2001-02-14 01:00:00+00:00,689.236377,1721.070348,1483.874633,543.0513490000001
2001-02-14 02:00:00+00:00,670.0149220000001,1705.545036,1523.187707,503.349789
2001-02-14 03:00:00+00:00,688.878297,1662.754184,1564.4433000000001,553.38818
2001-02-14 04:00:00+00:00,651.852174,1640.386278,1590.656627,513.333242
2001-02-14 05:00:00+00:00,664.796472,1700.8980290000002,1599.5544750000001,517.539113
2001-02-14 06:00:00+00:00,690.628462,1732.802034,1596.9311200000002,452.660757
2001-02-14 07:00:00+00:00,691.405436,1652.4108219999998,1546.869709,396.742959
2001-02-14 08:00:00+00:00,683.91333,1659.667333,1492.148306,345.00554
2001-02-14 09:00:00+00:00,677.7511870000001,1651.7079709999998,1490.031487,311.750471
2001-02-14 10:00:00+00:00,619.9437780000001,1557.64561,1450.0231,264.75568
2001-02-14 11:00:00+00:00,525.141209,1392.289266,1434.430063,216.210963
2001-02-14 12:00:00+00:00,377.735214,1398.517632,1427.249524,195.47729999999999
2001-02-14 13:00:00+00:00,299.54922100000005,1335.46823,1408.1318259999998,183.194876
2001-02-14 14:00:00+00:00,293.905717,1180.361388,1443.4919069999999,185.55665599999998
2001-02-14 15:00:00+00:00,276.38068699999997,943.639088,1437.653188,237.279462
2001-02-14 16:00:00+00:00,258.135131,831.0009769999999,1506.218923,351.19444400000003
2001-02-14 17:00:00+00:00,266.43816999999996,849.5838419999999,1681.137469,451.53488
2001-02-14 18:00:00+00:00,277.982552,981.661086,1833.7249669999999,544.937907
2001-02-14 19:00:00+00:00,283.725962,1149.617616,1959.2551070000002,631.831952
2001-02-14 20:00:00+00:00,271.418752,1321.223923,2002.913808,675.5616650000001
2001-02-14 21:00:00+00:00,362.513386,1387.1099069999998,2016.190949,744.087149
2001-02-14 22:00:00+00:00,392.665734,1461.50457,1986.296658,802.155146
2001-02-14 23:00:00+00:00,436.765198,1558.454585,2016.60128,833.48475
2001-02-15 00:00:00+00:00,528.5785330000001,1455.3352909999999,1978.72811,869.2113939999999
2001-02-15 01:00:00+00:00,570.1556629999999,1454.4009509999998,1983.3367,873.615136
2001-02-15 02:00:00+00:00,623.518955,1562.515696,1985.002442,829.8146380000001
2001-02-15 03:00:00+00:00,681.054013,1635.290641,2028.169535,812.415632
2001-02-15 04:00:00+00:00,684.291014,1698.774402,2047.5515349999998,787.58246
2001-02-15 05:00:00+00:00,714.216937,1785.217306,2041.805409,791.923121
2001-02-15 06:00:00+00:00,725.769628,1836.638686,2014.9091310000001,818.95375
2001-02-15 07:00:00+00:00,709.2935799999999,1863.830925,2008.537574,808.782781
2001-02-15 08:00:00+00:00,723.4513919999999,1784.812343,1993.531446,778.2322750000001
2001-02-15 09:00:00+00:00,720.5497419999999,1796.757928,1860.4206000000001,694.310564
2001-02-15 10:00:00+00:00,703.657469,1706.1232220000002,1835.5030379999998,645.2926199999999
2001-02-15 11:00:00+00:00,677.685343,1554.335331,1866.2289509999998,593.629826
2001-02-15 12:00:00+00:00,631.5526550000001,1564.153721,1925.449188,641.872783
2001-02-15 13:00:00+00:00,612.801024,1584.3808060000001,1813.423959,658.494081
2001-02-15 14:00:00+00:00,561.571099,1582.108822,1716.898845,712.791003
2001-02-15 15:00:00+00:00,596.1084470000001,1665.974615,1612.517223,773.538607
2001-02-15 16:00:00+00:00,583.821497,1727.3440959999998,1630.0473,846.352121
2001-02-15 17:00:00+00:00,607.4559830000001,1783.4676370000002,1518.182044,919.26277
2001-02-15 18:00:00+00:00,608.070991,1730.605972,1428.765175,854.46411
2001-02-15 19:00:00+00:00,625.146797,1750.87043,1262.739787,859.210472
2001-02-15 20:00:00+00:00,600.177371,1746.330928,1069.1539520000001,893.341755
2001-02-15 21:00:00+00:00,613.124073,1786.4124180000001,884.395841,769.774598
2001-02-15 22:00:00+00:00,591.757022,1796.458517,792.037252,676.168855
2001-02-15 23:00:00+00:00,632.892013,1833.426949,770.931884,615.816034
2001-02-16 00:00:00+00:00,640.8481929999999,1850.049243,692.89029,625.434562
2001-02-16 01:00:00+00:00,638.680352,1818.919063,682.492751,558.2404300000001
2001-02-16 02:00:00+00:00,616.0852610000001,1732.759721,619.476267,499.28008
2001-02-16 03:00:00+00:00,605.422995,1673.7563160000002,573.8340400000001,414.611223
2001-02-16 04:00:00+00:00,577.10353,1591.605155,579.72936,314.814532
2001-02-16 05:00:00+00:00,584.5037950000001,1478.992263,618.456714,247.411684
2001-02-16 06:00:00+00:00,566.767469,1205.817455,578.2551090000001,227.51095
2001-02-16 07:00:00+00:00,498.47171000000003,1158.6046920000001,516.92328,169.12428599999998
2001-02-16 08:00:00+00:00,460.02795299999997,931.0472149999999,357.96322299999997,146.041556
2001-02-16 09:00:00+00:00,366.550358,583.7612260000001,291.142932,121.057378
2001-02-16 10:00:00+00:00,246.81439300000002,336.669133,266.293852,112.089409
2001-02-16 11:00:00+00:00,151.449092,127.590187,196.109901,108.042143
2001-02-16 12:00:00+00:00,93.678731,46.520051,145.98573000000002,91.04411
2001-02-16 13:00:00+00:00,53.010897,27.653582,148.16113099999998,80.07275
2001-02-16 14:00:00+00:00,26.531125,64.770933,162.268432,52.972257
2001-02-16 15:00:00+00:00,15.518457,164.413138,136.846165,42.466296
2001-02-16 16:00:00+00:00,21.442113000000003,385.546197,128.243261,44.978242
2001-02-16 17:00:00+00:00,64.99118,738.9841600000001,172.630876,58.031189
2001-02-16 18:00:00+00:00,150.091826,1016.181859,234.504265,83.045429
2001-02-16 19:00:00+00:00,255.702316,1147.488941,368.78502199999997,108.856379
2001-02-16 20:00:00+00:00,403.335408,1199.380852,453.99365500000005,125.83765600000001
2001-02-16 21:00:00+00:00,523.610619,1321.126655,568.022045,134.87060200000002
2001-02-16 22:00:00+00:00,588.497123,1342.640283,620.507527,159.249957
2001-02-16 23:00:00+00:00,633.367042,1284.424316,709.8519819999999,195.890171
2001-02-17 00:00:00+00:00,635.160169,1328.735027,777.682138,249.593584
2001-02-17 01:00:00+00:00,642.110552,1409.872936,876.55908,310.725103
2001-02-17 02:00:00+00:00,659.8118020000001,1362.592251,997.6283619999999,359.457206
2001-02-17 03:00:00+00:00,651.878284,1378.585515,1119.21338,377.97854700000005
2001-02-17 04:00:00+00:00,633.496499,1408.138428,1160.046977,398.230955
2001-02-17 05:00:00+00:00,635.509336,1424.6677770000001,1269.584997,410.927178
2001-02-17 06:00:00+00:00,622.772827,1355.973869,1302.166504,414.79119099999997
2001-02-17 07:00:00+00:00,578.843368,1342.454456,1404.756313,419.35531199999997
2001-02-17 08:00:00+00:00,507.23598100000004,1319.6428349999999,1431.3604879999998,385.30620500000003
2001-02-17 09:00:00+00:00,447.087182,1204.300978,1323.7828470000002,329.287704
2001-02-17 10:00:00+00:00,362.09659700000003,1080.7049550000002,1270.885184,285.280373
2001-02-17 11:00:00+00:00,302.334371,974.5263100000001,1214.0442549999998,275.596834
2001-02-17 12:00:00+00:00,267.204403,948.4640350000001,1211.795778,267.033314
2001-02-17 13:00:00+00:00,238.108851,837.811546,1264.018253,244.989215
2001-02-17 14:00:00+00:00,239.33607500000002,847.423311,1315.721908,237.734588
2001-02-17 15:00:00+00:00,239.089673,881.529498,1410.112186,241.530417
2001-02-17 16:00:00+00:00,282.573754,944.073056,1422.807729,242.46622200000002
2001-02-17 17:00:00+00:00,337.801418,1192.000003,1320.129263,335.578305
2001-02-17 18:00:00+00:00,402.544014,1351.051377,1332.838759,399.076316
2001-02-17 19:00:00+00:00,476.724674,1441.239057,1317.64596,401.483086
2001-02-17 20:00:00+00:00,492.113175,1459.981878,1322.1964150000001,444.04858
2001-02-17 21:00:00+00:00,513.956173,1508.8859439999999,1417.115266,521.282537
2001-02-17 22:00:00+00:00,557.4111949999999,1474.645825,1429.310589,531.493174
2001-02-17 23:00:00+00:00,568.2006600000001,1555.6445190000002,1488.247183,520.7085569999999
2001-02-18 00:00:00+00:00,578.284421,1487.591108,1465.951092,536.919048
2001-02-18 01:00:00+00:00,547.475712,1384.090154,1471.1836759999999,532.269603
2001-02-18 02:00:00+00:00,426.177799,1279.648316,1472.190158,482.215684
2001-02-18 03:00:00+00:00,385.714264,1200.454435,1456.4284850000001,410.438667
2001-02-18 04:00:00+00:00,365.43558,1120.523911,1479.876901,364.32807
2001-02-18 05:00:00+00:00,376.472633,1028.863128,1508.175653,399.98217200000005
2001-02-18 06:00:00+00:00,356.71038400000003,974.698174,1536.301419,527.217595
2001-02-18 07:00:00+00:00,351.215473,900.0261069999999,1597.932922,690.8770159999999
2001-02-18 08:00:00+00:00,330.760794,810.247571,1630.563043,689.644288
2001-02-18 09:00:00+00:00,267.869139,726.7338370000001,1628.167394,770.138919
2001-02-18 10:00:00+00:00,240.01141099999998,697.1080969999999,1615.69048,889.280172
2001-02-18 11:00:00+00:00,196.539528,627.185313,1587.295871,1022.0236679999999
2001-02-18 12:00:00+00:00,160.89588,501.208426,1581.218531,1129.483328
2001-02-18 13:00:00+00:00,88.56684,404.560715,1520.716005,1155.3223529999998
2001-02-18 14:00:00+00:00,59.323161,411.91535,1572.9538189999998,1174.153976
2001-02-18 15:00:00+00:00,94.643702,519.393553,1600.899644,1146.0176470000001
2001-02-18 16:00:00+00:00,204.201389,687.863503,1638.275648,1180.482473
2001-02-18 17:00:00+00:00,292.70725400000003,977.824028,1679.735852,1264.7031980000002
2001-02-18 18:00:00+00:00,396.446894,1390.46522,1721.996844,1279.1608899999999
2001-02-18 19:00:00+00:00,478.37992599999995,1568.544736,1751.8534909999998,1265.0502549999999
2001-02-18 20:00:00+00:00,593.252056,1683.2003200000001,1751.3769040000002,1286.957071
2001-02-18 21:00:00+00:00,603.234175,1878.295782,1732.865634,1302.6664369999999
2001-02-18 22:00:00+00:00,641.825828,1955.014444,1715.0136189999998,1321.059741
2001-02-18 23:00:00+00:00,725.407672,2049.397233,1721.232547,1319.772058
2001-02-19 00:00:00+00:00,737.652235,2080.024256,1678.693437,1293.361247
2001-02-19 01:00:00+00:00,765.961667,2062.932422,1629.143583,1196.79446
2001-02-19 02:00:00+00:00,768.04038,2037.014938,1593.168557,1156.807713
2001-02-19 03:00:00+00:00,764.652565,2050.278397,1585.4223829999999,1107.340969
2001-02-19 04:00:00+00:00,767.089343,1991.6674150000001,1519.8112979999999,1089.8249010000002
2001-02-19 05:00:00+00:00,760.014843,1899.978437,1425.657108,1055.3854669999998
2001-02-19 06:00:00+00:00,748.518676,1854.2264930000001,1307.467721,986.12721
2001-02-19 07:00:00+00:00,756.0140670000001,1807.884247,1169.422841,852.9122169999999
2001-02-19 08:00:00+00:00,731.666238,1608.441363,1043.5461169999999,685.659624
2001-02-19 09:00:00+00:00,698.356403,1448.9876920000002,869.423553,536.044102
2001-02-19 10:00:00+00:00,672.66825,1433.3820130000001,707.7548469999999,429.83460499999995
2001-02-19 11:00:00+00:00,625.12355,1200.8652690000001,614.5837439999999,354.847819
2001-02-19 12:00:00+00:00,590.554392,988.0386679999999,557.330065,333.51050799999996
2001-02-19 13:00:00+00:00,508.900983,790.163194,492.019551,327.726162
